signal_id,stage,entry_geometry_mode,timestamp,side,regime,reason,equity,peak_equity,drawdown_pct,daily_realized_pnl,expected_reward_bps,expected_cost_bps,expected_net_edge_bps
SIG-BT-00000078,initial_risk,reanchor_to_actual_entry,1704307140000,long,bullish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,31.974335,19.000000,12.974335
SIG-BT-00000079,initial_risk,reanchor_to_actual_entry,1704307200000,long,bullish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,31.597394,19.000000,12.597394
SIG-BT-00000080,initial_risk,reanchor_to_actual_entry,1704315540000,short,bearish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,29.961564,19.000000,10.961564
SIG-BT-00000081,initial_risk,reanchor_to_actual_entry,1704315720000,short,bearish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,29.106219,19.000000,10.106219
SIG-BT-00000082,initial_risk,reanchor_to_actual_entry,1704315780000,short,bearish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,29.351761,19.000000,10.351761
SIG-BT-00000083,initial_risk,reanchor_to_actual_entry,1704315840000,short,bearish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,28.977427,19.000000,9.977427
SIG-BT-00000084,initial_risk,reanchor_to_actual_entry,1704315900000,short,bearish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,28.178646,19.000000,9.178646
SIG-BT-00000085,initial_risk,reanchor_to_actual_entry,1704315960000,short,bearish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,27.895071,19.000000,8.895071
SIG-BT-00000086,initial_risk,reanchor_to_actual_entry,1704316020000,short,bearish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,27.914523,19.000000,8.914523
SIG-BT-00000087,initial_risk,reanchor_to_actual_entry,1704316140000,short,bearish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,28.384746,19.000000,9.384746
SIG-BT-00000088,initial_risk,reanchor_to_actual_entry,1704316260000,short,bearish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,29.891596,19.000000,10.891596
SIG-BT-00000089,initial_risk,reanchor_to_actual_entry,1704316440000,short,bearish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,30.605468,19.000000,11.605468
SIG-BT-00000090,initial_risk,reanchor_to_actual_entry,1704316500000,short,bearish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,30.271670,19.000000,11.271670
SIG-BT-00000091,initial_risk,reanchor_to_actual_entry,1704316680000,short,bearish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,29.534246,19.000000,10.534246
SIG-BT-00000092,initial_risk,reanchor_to_actual_entry,1704316800000,short,bearish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,30.899447,19.000000,11.899447
SIG-BT-00000093,initial_risk,reanchor_to_actual_entry,1704324600000,long,bullish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,29.333664,19.000000,10.333664
SIG-BT-00000094,initial_risk,reanchor_to_actual_entry,1704324660000,long,bullish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,28.292955,19.000000,9.292955
SIG-BT-00000095,initial_risk,reanchor_to_actual_entry,1704324780000,long,bullish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,29.144278,19.000000,10.144278
SIG-BT-00000096,initial_risk,reanchor_to_actual_entry,1704324960000,long,bullish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,29.874577,19.000000,10.874577
SIG-BT-00000097,initial_risk,reanchor_to_actual_entry,1704325020000,long,bullish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,29.353270,19.000000,10.353270
SIG-BT-00000098,initial_risk,reanchor_to_actual_entry,1704325380000,long,bullish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,31.343209,19.000000,12.343209
SIG-BT-00000099,initial_risk,reanchor_to_actual_entry,1704325440000,long,bullish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,30.632292,19.000000,11.632292
SIG-BT-00000108,initial_risk,reanchor_to_actual_entry,1704368700000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,35.911552,19.000000,16.911552
SIG-BT-00000109,initial_risk,reanchor_to_actual_entry,1704368760000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,35.266667,19.000000,16.266667
SIG-BT-00000110,initial_risk,reanchor_to_actual_entry,1704368940000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,33.993740,19.000000,14.993740
SIG-BT-00000111,initial_risk,reanchor_to_actual_entry,1704369480000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,33.571087,19.000000,14.571087
SIG-BT-00000112,initial_risk,reanchor_to_actual_entry,1704369600000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,34.533055,19.000000,15.533055
SIG-BT-00000113,initial_risk,reanchor_to_actual_entry,1704369840000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,34.291125,19.000000,15.291125
SIG-BT-00000114,initial_risk,reanchor_to_actual_entry,1704369900000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,33.089821,19.000000,14.089821
SIG-BT-00000115,initial_risk,reanchor_to_actual_entry,1704369960000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,33.078900,19.000000,14.078900
SIG-BT-00000116,initial_risk,reanchor_to_actual_entry,1704370440000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,33.745259,19.000000,14.745259
SIG-BT-00000117,initial_risk,reanchor_to_actual_entry,1704379980000,long,bullish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,31.556815,19.000000,12.556815
SIG-BT-00000118,initial_risk,reanchor_to_actual_entry,1704380040000,long,bullish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,31.747894,19.000000,12.747894
SIG-BT-00000119,initial_risk,reanchor_to_actual_entry,1704380220000,long,bullish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,32.372914,19.000000,13.372914
SIG-BT-00000120,initial_risk,reanchor_to_actual_entry,1704387540000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,31.101353,19.000000,12.101353
SIG-BT-00000121,initial_risk,reanchor_to_actual_entry,1704387720000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,31.950071,19.000000,12.950071
SIG-BT-00000122,initial_risk,reanchor_to_actual_entry,1704387840000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,30.906039,19.000000,11.906039
SIG-BT-00000123,initial_risk,reanchor_to_actual_entry,1704388080000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,30.744479,19.000000,11.744479
