trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00063517,SIG-BT-00063517,BTCUSDT,screened_vwap_scalp,bullish,long,1734140340000,1734140520000,102146.925300,101990.159541,102010.561653,102351.470770,0.00001224,-0.001918,0.000999,0.001375,-0.004292,1.500000,4,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,7.024633,-34.337877
TRD-SIG-BT-00063518,SIG-BT-00063518,BTCUSDT,screened_vwap_scalp,bullish,long,1734140640000,1734140700000,102128.421600,101965.258017,101985.655148,102342.571277,0.00001161,-0.001895,0.000948,0.001304,-0.004147,1.500000,2,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,7.968666,-34.966729
TRD-SIG-BT-00063519,SIG-BT-00063519,BTCUSDT,screened_vwap_scalp,bullish,long,1734140820000,1734140940000,102026.901300,102204.550157,101894.838729,102224.995156,0.00001248,0.002216,0.001019,0.000764,0.000433,1.500000,3,take_profit,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,6.415846,3.401514
TRD-SIG-BT-00063776,SIG-BT-00063776,BTCUSDT,screened_vwap_scalp,bullish,long,1734306900000,1734306960000,104588.013420,104413.152919,104434.039727,104818.973960,0.00001071,-0.001872,0.000895,0.001232,-0.003999,1.500000,2,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,9.082888,-35.708949
TRD-SIG-BT-00063777,SIG-BT-00063777,BTCUSDT,screened_vwap_scalp,bullish,long,1734307200000,1734307680000,104481.392100,104704.581410,104318.635823,104725.526516,0.00001007,0.002247,0.000842,0.000632,0.000773,1.500000,9,take_profit,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,10.366306,7.348815
TRD-SIG-BT-00063778,SIG-BT-00063778,BTCUSDT,screened_vwap_scalp,bullish,long,1734307800000,1734307920000,104686.333080,104515.365106,104536.272360,104911.424159,0.00001093,-0.001869,0.000915,0.001259,-0.004043,1.500000,3,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,8.501477,-35.321652
TRD-SIG-BT-00063779,SIG-BT-00063779,BTCUSDT,screened_vwap_scalp,bullish,long,1734308220000,1734308280000,104701.336080,104546.561165,104567.474660,104902.128209,0.00001218,-0.001885,0.001020,0.001403,-0.004307,1.500000,2,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,6.177609,-33.773646
TRD-SIG-BT-00063780,SIG-BT-00063780,BTCUSDT,screened_vwap_scalp,bullish,long,1734309960000,1734310380000,105804.656700,105554.110269,105575.225314,106148.803779,0.00000706,-0.001769,0.000597,0.000821,-0.003187,1.500000,8,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,19.526648,-42.665886
TRD-SIG-BT-00063781,SIG-BT-00063781,BTCUSDT,screened_vwap_scalp,bullish,long,1734310500000,1734310500000,105874.970760,105665.061853,105686.199093,106158.128261,0.00000854,-0.001792,0.000722,0.000994,-0.003509,1.500000,1,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,13.744517,-38.814216
TRD-SIG-BT-00063782,SIG-BT-00063782,BTCUSDT,screened_vwap_scalp,bullish,long,1734310860000,1734311040000,105545.104800,105331.729880,105352.800440,105833.561339,0.00000834,-0.001779,0.000703,0.000967,-0.003449,1.500000,4,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,14.330168,-39.204337
TRD-SIG-BT-00063783,SIG-BT-00063783,BTCUSDT,screened_vwap_scalp,bullish,long,1734311760000,1734312240000,105365.468880,105190.928426,105211.970820,105595.715970,0.00001039,-0.001813,0.000875,0.001204,-0.003891,1.500000,9,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,8.852234,-35.555303
TRD-SIG-BT-00063940,SIG-BT-00063940,BTCUSDT,screened_vwap_scalp,bullish,long,1734360960000,1734361020000,105582.912360,105364.696782,105385.773937,105878.619995,0.00000804,-0.001754,0.000678,0.000933,-0.003366,1.500000,2,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,15.007149,-39.655297
TRD-SIG-BT-00063941,SIG-BT-00063941,BTCUSDT,screened_vwap_scalp,bullish,long,1734361260000,1734361260000,105546.205020,105317.440194,105338.507896,105857.750706,0.00000759,-0.001736,0.000640,0.000881,-0.003257,1.500000,1,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,16.517469,-40.661372
